Org.;C.Gestor;Pro.;Eco.;Descripción;Créditos Iniciales;Modificaciones de Crédito;Créditos Totales consignados;Saldo de Créditos Retenidos pdtes de utilización;Saldo de Créditos Retenidos para Trans.;Saldo de Acuerd. Créd. para No Disponibil.;Saldo de Gastos Autorizados;Saldo de Gastos Compromet.;Saldo de Obligaciones Reconocidas;Saldo de Pagos Ordenados;Pagos Realizados;Total gastado;Saldo de Créditos disponibles;Saldo de Créditos disp. a nivel de Vinculación;% de Realizacion del Presupuesto;Facturas consumen disp. Pend. Contabilizar;Saldo de Crédito Disponible Real;Gasto Pendiente Aplicar a Presupuesto;Gastado en Fase Definitiva;Capítulo
00;SG-SC - SECRETARIA GENERAL (2019);92011;22000;Ordinario no inventariable-SecretarÍa General;200,00;0,00;200,00;0,00;0,00;0,00;0,00;0,00;138,62;0,00;0,00;138,62;61,38;22.948,68;69,31%;0,00;61,38;0,00;138,62;2
00;SG-SC - SECRETARIA GENERAL (2019);92011;22001;Prensa, revistas, libros y otras publicaciones-Secret Gral;300,00;0,00;300,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;300,00;22.948,68;0,00%;0,00;300,00;0,00;0,00;2
00;SG-SC - SECRETARIA GENERAL (2019);92011;22003;Ordinario no inventariable para almacen-SecretarÍa General;200,00;0,00;200,00;0,00;0,00;0,00;0,00;52,51;0,00;0,00;176,53;229,04;-29,04;22.948,68;88,27%;0,00;-29,04;0,00;229,04;2
00;SG-SC - SECRETARIA GENERAL (2019);92011;22199;Otros suministros-Secretaria Gral.;500,00;0,00;500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;500,00;22.948,68;0,00%;0,00;500,00;0,00;0,00;2
00;SG-SC - SECRETARIA GENERAL (2019);92011;22201;Postales-SecretarÍa General;50,00;0,00;50,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50,00;22.948,68;0,00%;0,00;50,00;0,00;0,00;2
00;SG-SC - SECRETARIA GENERAL (2019);92011;22706;Estudios y trabajos tecnicos-SecretarÍa General;1.200,00;0,00;1.200,00;0,00;0,00;0,00;0,00;5.600,00;0,00;0,00;0,00;5.600,00;-4.400,00;22.948,68;0,00%;0,00;-4.400,00;0,00;5.600,00;2
00;SG-SC - SECRETARIA GENERAL (2019);92011;23020;Dietas del personal no directivo;1.000,00;0,00;1.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.000,00;22.948,68;0,00%;0,00;1.000,00;0,00;0,00;2
00;SC-SC - SERVICIOS CENTRALES (2019;92011;23110;Del personal directivo-Secretaria Gnral;500,00;0,00;500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;500,00;22.948,68;0,00%;0,00;500,00;0,00;0,00;2
00;SG-SC - SECRETARIA GENERAL (2019);92011;23120;Locomocion del personal no directivo-Secretaría General;300,00;0,00;300,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;300,00;22.948,68;0,00%;0,00;300,00;0,00;0,00;2
00;SG-SC - SECRETARIA GENERAL (2019);92011;62600;Equipos para procesos de información - Secretaría Gral;5.000,00;0,00;5.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5.000,00;8.000,00;0,00%;0,00;5.000,00;0,00;0,00;6
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;12000;Sueldos del Grupo A1-Secretaría Intervención ELA;16.993,06;409,97;17.403,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10.034,98;10.034,98;7.368,05;11.827.880,44;57,66%;0,00;7.368,05;0,00;10.034,98;1
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;12006;Trienios-Secretaría Intervención ELA;3.133,44;75,75;3.209,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.884,18;1.884,18;1.325,01;11.827.880,44;58,71%;0,00;1.325,01;0,00;1.884,18;1
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;12100;Complemento de destino-Secretaría Intervención ELA;10.189,68;246,27;10.435,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.125,87;6.125,87;4.310,08;11.827.880,44;58,70%;0,00;4.310,08;0,00;6.125,87;1
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;12101;Complemento específico-Secretaría Intervención ELA;29.633,94;1.857,20;31.491,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18.501,85;18.501,85;12.989,29;11.827.880,44;58,75%;0,00;12.989,29;0,00;18.501,85;1
00;CO-SC - COMUNICACIÓN (2019);92012;12103;Otros complementos - Secretaría Intervención;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;447,74;447,74;-447,74;11.827.880,44; ;0,00;-447,74;0,00;447,74;1
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;13000;Retribuciones básicas-Secretaría Intervención ELA;14.666,66;630,08;15.296,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.486,89;7.486,89;7.809,85;11.827.880,44;48,94%;0,00;7.809,85;0,00;7.486,89;1
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;13001;Secretaría General. Interv. Elas. Horas extraordinarias;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.014,40;1.014,40;-1.014,40;11.827.880,44; ;0,00;-1.014,40;0,00;1.014,40;1
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;13002;Otras remuneraciones-Secretaría Intervención ELA;13.058,80;769,12;13.827,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.055,67;7.055,67;6.772,25;11.827.880,44;51,02%;0,00;6.772,25;0,00;7.055,67;1
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;13101;Indefinidos no fijos en plantilla-Secretaría Intervención EL;109.312,00;3.896,93;113.208,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;41.783,57;41.783,57;71.425,36;11.827.880,44;36,91%;0,00;71.425,36;0,00;41.783,57;1
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;15000;Secretaría interv. Ela. Productividad;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.225,00;1.225,00;-1.225,00;11.827.880,44; ;0,00;-1.225,00;0,00;1.225,00;1
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;15100;Secretaría intev. ELA. Gratificaciones;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.685,14;8.685,14;-8.685,14;11.827.880,44; ;0,00;-8.685,14;0,00;8.685,14;1
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;16000;Seguridad Social-Secretaría Intervención ELA;61.575,09;1.866,52;63.441,61;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25.266,39;25.266,39;38.175,22;11.827.880,44;39,83%;0,00;38.175,22;0,00;25.266,39;1
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;16204;Acción social-Secretaría Intervención ELA;8.262,72;0,00;8.262,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5.560,24;5.560,24;2.702,48;11.827.880,44;67,29%;0,00;2.702,48;0,00;5.560,24;1
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;20600;Arrend equipos para procesos de información-Secret-Inter ELA;1.500,00;0,00;1.500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.500,00;22.948,68;0,00%;0,00;1.500,00;0,00;0,00;2
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;21600;Repar.manten.conserv. equip.procesos inform-Sec.Interv.ELA;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;91,96;91,96;-91,96;22.948,68; ;0,00;-91,96;0,00;91,96;2
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;22000;Ordinario no inventariable-Secret-Interv ELA;900,00;0,00;900,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;243,98;243,98;656,02;22.948,68;27,11%;0,00;656,02;121,99;365,97;2
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;22001;Prensa,revist,libros y otras publicaciones-Secret-Interv ELA;400,00;0,00;400,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;400,00;22.948,68;0,00%;0,00;400,00;0,00;0,00;2
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;22002;Material informático no inventariable-Secretaria Interv.ELA;180,00;0,00;180,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;180,00;22.948,68;0,00%;-121,99;301,99;0,00;0,00;2
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;22200;Servicios de telecomunicaciones-Secret-Interv ELA;300,00;0,00;300,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;300,00;22.948,68;0,00%;0,00;300,00;0,00;0,00;2
00;EL-SC - SECRETARIA-INTERV. ELA (2;92012;23120;Locomcion personal no directivo-Secret-Interv ELA;500,00;0,00;500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;500,00;22.948,68;0,00%;-184,30;684,30;545,36;545,36;2
00;CO-SC - COMUNICACIÓN (2019);92061;13000;Retribuciones básicas personal laboral fijo-Imagen y Diseño;106.911,24;5.423,92;112.335,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;66.032,54;66.032,54;46.302,62;11.827.880,44;58,78%;0,00;46.302,62;0,00;66.032,54;1
00;CO-SC - COMUNICACIÓN (2019);92061;13001;Horas extraordinarias - Imagen y Diseño;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.994,29;1.994,29;-1.994,29;11.827.880,44; ;0,00;-1.994,29;0,00;1.994,29;1
00;CO-SC - COMUNICACIÓN (2019);92061;13002;Otras remuneraciones personal laboral fijo-Imagen y Diseño;117.224,32;7.946,02;125.170,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;76.396,65;76.396,65;48.773,69;11.827.880,44;61,03%;0,00;48.773,69;0,00;76.396,65;1
00;CO-SC - COMUNICACIÓN (2019);92061;13101;Indefinidos no fijos de plantilla-Imagen y Diseño;285.016,00;17.091,86;302.107,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;173.812,87;173.812,87;128.294,99;11.827.880,44;57,53%;0,00;128.294,99;0,00;173.812,87;1
00;CO-SC - COMUNICACIÓN (2019);92061;15000;Productividad-Imagen y Diseño;19.312,56;0,00;19.312,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11.905,86;11.905,86;7.406,70;11.827.880,44;61,65%;0,00;7.406,70;0,00;11.905,86;1
00;CO-SC - COMUNICACIÓN (2019);92061;15100;Imagen y Diseño. Gratificaciones;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.214,21;2.214,21;-2.214,21;11.827.880,44; ;0,00;-2.214,21;0,00;2.214,21;1
00;CO-SC - COMUNICACIÓN (2019);92061;16000;Seguridad social-Imagen y Diseño;181.702,53;6.227,30;187.929,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;107.402,93;107.402,93;80.526,90;11.827.880,44;57,15%;0,00;80.526,90;0,00;107.402,93;1
00;CO-SC - COMUNICACIÓN (2019);92061;16204;Acción social.-Imagen y Diseño;77.211,00;0,00;77.211,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;41.827,23;41.827,23;35.383,77;11.827.880,44;54,17%;0,00;35.383,77;0,00;41.827,23;1
00;SC-SC - SERVICIOS CENTRALES (2019;92061;21207;Mantenimiento extintores-Imagen y Diseño;600,00;0,00;600,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;600,00;22.948,68;0,00%;0,00;600,00;0,00;0,00;2
00;SC-SC - SERVICIOS CENTRALES (2019;92061;21600;Rep.mant.y conser.equip.procesos informac-Imagen y Diseño;8.000,00;9.822,44;17.822,44;9.822,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9.822,44;8.000,00;22.948,68;0,00%;0,00;8.000,00;9.822,44;19.644,88;2
00;SC-SC - SERVICIOS CENTRALES (2019;92061;22003;Ordinario no inventariable para almacen-Imagen y Diseño;141,32;0,00;141,32;0,00;0,00;0,00;0,00;127,19;0,00;0,00;0,00;127,19;14,13;22.948,68;0,00%;0,00;14,13;0,00;127,19;2
00;SC-SC - SERVICIOS CENTRALES (2019;92061;22104;Suministro de vestuario.-Imagen y Diseño;800,00;0,00;800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;800,00;22.948,68;0,00%;0,00;800,00;0,00;0,00;2
00;SC-SC - SERVICIOS CENTRALES (2019;92061;22108;Suminist otro material para almacen central-Imagen y Diseño;17.000,00;0,00;17.000,00;0,00;0,00;0,00;0,00;82,62;0,00;0,00;47.521,31;47.603,93;-30.603,93;22.948,68;279,54%;0,00;-30.603,93;10.136,06;57.739,99;2
00;SC-SC - SERVICIOS CENTRALES (2019;92061;22602;Publicidad y propaganda- Imagen y Diseño;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22.948,68; ;0,00;0,00;5.310,00;5.310,00;2
00;CO-SC - COMUNICACIÓN (2019);92061;62600;Equipos para procesos de información - Imagen y diseño;2.000,00;0,00;2.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.000,00;8.000,00;0,00%;0,00;2.000,00;0,00;0,00;6
00;CO-SC - COMUNICACIÓN (2019);92061;64100;Gastos en aplicaciones informáticas - Imagen y diseño;1.000,00;0,00;1.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.000,00;8.000,00;0,00%;0,00;1.000,00;0,00;0,00;6
00;SC-SC - SERVICIOS CENTRALES (2019;92072;13000;Retribuciones básicas-Patrocinio;20.702,44;0,00;20.702,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20.702,44;11.827.880,44;0,00%;0,00;20.702,44;0,00;0,00;1
00;SC-SC - SERVICIOS CENTRALES (2019;92072;13002;Otras remuneraciones-Patrocinio;39.823,62;0,00;39.823,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;39.823,62;11.827.880,44;0,00%;0,00;39.823,62;0,00;0,00;1
00;SC-SC - SERVICIOS CENTRALES (2019;92072;13101;Indefinidos no fijos en plantilla-Patrocinio;149.482,04;7.075,68;156.557,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;84.397,76;84.397,76;72.159,96;11.827.880,44;53,91%;0,00;72.159,96;0,00;84.397,76;1
00;SC-SC - SERVICIOS CENTRALES (2019;92072;15000;Productividad;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.010,04;1.010,04;-1.010,04;11.827.880,44; ;0,00;-1.010,04;0,00;1.010,04;1
00;SC-SC - SERVICIOS CENTRALES (2019;92072;15100;Gratificaciones-Patrocinio;803,33;146,69;950,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3.984,39;3.984,39;-3.034,37;11.827.880,44;419,40%;0,00;-3.034,37;0,00;3.984,39;1
00;SC-SC - SERVICIOS CENTRALES (2019;92072;16000;Seguridad Social-Patrocinio;64.961,24;1.552,55;66.513,79;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22.510,31;22.510,31;44.003,48;11.827.880,44;33,84%;0,00;44.003,48;0,00;22.510,31;1
00;SC-SC - SERVICIOS CENTRALES (2019;92072;16204;Acción social-Patrocinio;5.726,04;0,00;5.726,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.161,59;2.161,59;3.564,45;11.827.880,44;37,75%;0,00;3.564,45;0,00;2.161,59;1
00;SC-SC - SERVICIOS CENTRALES (2019;92072;21207;Rep.,manten. y conserv.de extintores-Patrocinio;190,00;0,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;190,00;22.948,68;0,00%;0,00;190,00;0,00;0,00;2
00;SC-SC - SERVICIOS CENTRALES (2019;92072;21600;Rep.,manten. y conserv.equip. para procesos informac.-Patroc;500,00;0,00;500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;500,00;22.948,68;0,00%;0,00;500,00;0,00;0,00;2
00;SC-SC - SERVICIOS CENTRALES (2019;92072;22000;Ordinario no inventariable-Patrocinio;900,00;0,00;900,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;900,00;22.948,68;0,00%;0,00;900,00;0,00;0,00;2
00;SC-SC - SERVICIOS CENTRALES (2019;92072;22700;Limpieza y aseo-Patrocinio;500,00;0,00;500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;500,00;22.948,68;0,00%;0,00;500,00;0,00;0,00;2
00;CO-SC - COMUNICACIÓN (2019);92612;13000;Retribuciones básicas-Comunicación, Imagén y Protocolo;29.730,52;1.068,86;30.799,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18.338,54;18.338,54;12.460,84;11.827.880,44;59,54%;0,00;12.460,84;0,00;18.338,54;1
00;CO-SC - COMUNICACIÓN (2019);92612;13002;Otras remuneraciones-Comunicación,Imagén y Protocolo;42.381,76;2.000,52;44.382,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22.973,60;22.973,60;21.408,68;11.827.880,44;51,76%;0,00;21.408,68;0,00;22.973,60;1
00;CO-SC - COMUNICACIÓN (2019);92612;13101;Indefinidos no fijos en plantilla-Comunicación Imagén y Prot;360.153,56;18.784,17;378.937,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;227.816,45;227.816,45;151.121,28;11.827.880,44;60,12%;0,00;151.121,28;0,00;227.816,45;1
00;CO-SC - COMUNICACIÓN (2019);92612;15000;Productividad-Comunicación, Imagén y Protocolo;308,40;0,00;308,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.208,34;4.208,34;-3.899,94;11.827.880,44;1364,57%;0,00;-3.899,94;0,00;4.208,34;1
00;CO-SC - COMUNICACIÓN (2019);92612;15100;Gratificaciones. Comunicación, Imagén y Protocolo;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13.816,88;13.816,88;-13.816,88;11.827.880,44; ;0,00;-13.816,88;0,00;13.816,88;1
00;CO-SC - COMUNICACIÓN (2019);92612;16000;Seguridad Social-Comunicación, Imagén y Protocolo;133.021,44;4.723,30;137.744,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;78.953,49;78.953,49;58.791,25;11.827.880,44;57,32%;0,00;58.791,25;0,00;78.953,49;1
00;CO-SC - COMUNICACIÓN (2019);92612;16204;Acción social-Comunicación, Imagén y Protocolo;10.830,60;0,00;10.830,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.317,85;6.317,85;4.512,75;11.827.880,44;58,33%;0,00;4.512,75;0,00;6.317,85;1
00;CO-SC - COMUNICACIÓN (2019);92612;20600;Arrendamientos de equipos para procesos de información;600,00;363,00;963,00;363,00;0,00;0,00;0,00;319,73;227,94;0,00;0,00;910,67;52,33;22.948,68;23,67%;0,00;52,33;363,00;1.273,67;2
00;CO-SC - COMUNICACIÓN (2019);92612;22001;Prensa, revistas, libros y otras public-Comunic,Imag,Protoc.;200,00;0,00;200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;22.948,68;0,00%;0,00;200,00;0,00;0,00;2
00;CO-SC - COMUNICACIÓN (2019);92612;22003;Ordinario no inventariable para almacen-Comunic,Imag,Protoc.;483,32;0,00;483,32;0,00;0,00;0,00;0,00;483,32;0,00;0,00;0,00;483,32;0,00;22.948,68;0,00%;0,00;0,00;0,00;483,32;2
00;CO-SC - COMUNICACIÓN (2019);92612;22299;Otros gastos en comunicaciones-Comunic,Imag,Protoc.;5.000,00;0,00;5.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5.000,00;22.948,68;0,00%;0,00;5.000,00;0,00;0,00;2
00;CO-SC - COMUNICACIÓN (2019);92612;22602;Publicidad y propaganda-Comunic,Imag,Protoc.;30.450,00;0,00;30.450,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30.450,00;22.948,68;0,00%;0,00;30.450,00;0,00;0,00;2
00;CO-SC - COMUNICACIÓN (2019);92612;23020;Dietas del personal no directivo-Comuncación, Imagen Protoco;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22.948,68; ;0,00;0,00;0,00;0,00;2
00;VI-VI - VIVIENDAS E INFRAESTRUCTU;93311;13001;Horas extraordinarias. Conservaciónd de Instalaciones Mpales;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11.827.880,44; ;0,00;0,00;0,00;0,00;1
01;PR-PR - GABINETE DE PRESIDENCIA (;34111;44906;Cirjesa-Circuito de Jerez;1.400.000,00;0,00;1.400.000,00;0,00;0,00;0,00;0,00;0,00;250.351,33;0,00;1.149.648,67;1.400.000,00;0,00;0,00;100,00%;0,00;0,00;0,00;1.400.000,00;4
01;PR-PR - GABINETE DE PRESIDENCIA (;49110;62600;Equipos para procesos de información- Sociedad información;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00; ;0,00;0,00;59.999,88;59.999,88;6
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;12003;Sueldos del Grupo C1-Servicios generales Area Presidencia;11.574,72;-11.574,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11.827.880,44; ;0,00;0,00;0,00;0,00;1
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;12004;Sueldos del Grupo C2-Servicios generales Area Presidencia;9.719,06;177,30;9.896,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5.725,80;5.725,80;4.170,56;11.827.880,44;57,86%;0,00;4.170,56;0,00;5.725,80;1
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;12006;Trienios-Servicios generales Area Presidencia;7.115,04;-4.667,07;2.447,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.566,44;1.566,44;881,53;11.827.880,44;63,99%;0,00;881,53;0,00;1.566,44;1
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;12100;Complemento de destino-Servicios generales Area Presidencia;9.665,52;-4.715,96;4.949,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.905,45;2.905,45;2.044,11;11.827.880,44;58,70%;0,00;2.044,11;0,00;2.905,45;1
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;12101;Complemento específico-Servicios generales Area Presidencia;25.706,52;-7.841,91;17.864,61;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10.381,32;10.381,32;7.483,29;11.827.880,44;58,11%;0,00;7.483,29;0,00;10.381,32;1
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;12103;Otros complementos - Servicios generales;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;153,29;153,29;-153,29;11.827.880,44; ;0,00;-153,29;0,00;153,29;1
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;13000;Retribuciones básicas person labor fijo-Serv Grles Área Pres;44.281,02;1.527,98;45.809,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18.580,54;18.580,54;27.228,46;11.827.880,44;40,56%;0,00;27.228,46;0,00;18.580,54;1
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;13001;Horas extraordinarias- Serv.grales.Area Presidencia;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;90,79;90,79;-90,79;11.827.880,44; ;0,00;-90,79;0,00;90,79;1
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;13002;Otras remuneraciones person labor fijo-Serv Grles Área Presi;67.839,24;2.032,27;69.871,51;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27.011,45;27.011,45;42.860,06;11.827.880,44;38,66%;0,00;42.860,06;0,00;27.011,45;1
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;13101;Indefinidos no fijos de plantilla-Serv Grles Área Presidenci;161.965,82;7.676,13;169.641,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;97.168,11;97.168,11;72.473,84;11.827.880,44;57,28%;0,00;72.473,84;0,00;97.168,11;1
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;15000;Productividad-Serv Grles Área Presidencia;33.718,56;0,00;33.718,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27.731,01;27.731,01;5.987,55;11.827.880,44;82,24%;0,00;5.987,55;0,00;27.731,01;1
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;15100;Gratificaciones-Serv.Grales.Area Presidencia;9.639,96;232,98;9.872,94;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.367,91;7.367,91;2.505,03;11.827.880,44;74,63%;0,00;2.505,03;0,00;7.367,91;1
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;16000;Seguridad social-Serv Grles Área Presidencia;117.294,92;-7.207,42;110.087,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;45.908,18;45.908,18;64.179,32;11.827.880,44;41,70%;0,00;64.179,32;0,00;45.908,18;1
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;16204;Acción social-Serv Grles Área Presidencia;9.757,56;-2.938,08;6.819,48;80,00;0,00;0,00;0,00;0,00;0,00;0,00;3.182,44;3.262,44;3.557,04;11.827.880,44;46,67%;0,00;3.557,04;0,00;3.262,44;1
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;20600;Arrendam.equipos para procesos información-Serv.Gr.Presidenc;600,00;453,75;1.053,75;453,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;453,75;600,00;275.291,34;0,00%;0,00;600,00;453,75;907,50;2
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;21600;Rep.mant. conserv.equip.para proc informac-Serv Grles Á.Pres;200,00;0,00;200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;275.291,34;0,00%;0,00;200,00;0,00;0,00;2
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;22000;Ordinario no inventariable-Serv.generales Area Presidencia;200,00;0,00;200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;275.291,34;0,00%;0,00;200,00;0,00;0,00;2
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;22001;Prensa, revistas, libros y otras publicaciones;200,00;0,00;200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;275.291,34;0,00%;0,00;200,00;0,00;0,00;2
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;22003;Ordinario no inventariable para almacen-Serv Grles Área Pres;700,00;0,00;700,00;0,00;0,00;0,00;0,00;393,06;0,00;0,00;263,94;657,00;43,00;275.291,34;37,71%;0,00;43,00;0,00;657,00;2
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;22199;Otros suministros-Serv Grles Área Presidencia;100,00;0,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;96,80;96,80;3,20;275.291,34;96,80%;0,00;3,20;0,00;96,80;2
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;22201;Postales-Serv Grles Área Presidencia;100,00;0,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;275.291,34;0,00%;0,00;100,00;0,00;0,00;2
01;PR-PR - GABINETE DE PRESIDENCIA (;91212;22706;Estudios y trabajos técnicos-Serv.Grales.Area Presidencia;20.000,00;0,00;20.000,00;0,00;0,00;0,00;0,00;12.051,60;4.519,35;0,00;1.506,45;18.077,40;1.922,60;275.291,34;30,13%;0,00;1.922,60;0,00;18.077,40;2
